date,close,open,high,low,amt,MA5,MA10,MA20,DIF,DEA,MACD,K,D,J,RSI,WR,WR1,BIAS1,BIAS2,BIAS3,PSY,PSYMA,CCI,ATR,BBI
20191029,"2,954.18","2,979.04","2,979.04","2,954.18",16.61,2954.34,2955.988,2952.0245,1.767,3.034,-2.535,47.6282255,42.94453803,56.99560042,50.725,60.649,43.533,-0.006,-0.306,-0.153,41.667,51.389,1.059621303,30.565,2958.164667
20191030,"2,939.32","2,949.46","2,953.30","2,934.83",15.88,2953.88,2952.049,2951.219,0.181,2.464,-4.566,42.12475859,42.67127822,41.03171933,48.965,68.882,68.462,-0.424,-0.615,-0.571,33.333,47.222,-70.56695523,30.037,2954.606625
20191031,"2,929.06","2,944.84","2,946.75","2,923.52",16.16,2951.508,2947.222,2951.2175,-1.883,1.594,-6.954,34.15299943,39.83185195,22.79529437,47.771,83.643,85.674,-0.701,-0.789,-0.81,33.333,43.056,-88.30867682,29.1095,2948.542292
20191101,"2,958.20","2,924.34","2,959.83","2,917.15",15.99,2952.162,2949.228,2952.519,-1.153,1.045,-4.396,44.4951403,41.3862814,50.71285809,51.292,34.821,34.821,0.189,0.256,0.204,41.667,41.667,-42.01229471,30.336,2949.495375
20191104,"2,975.49","2,964.58","2,983.06","2,964.58",16.72,2951.25,2952.815,2956.034,0.811,0.998,-0.375,59.16830726,47.31362335,82.87767506,53.243,11.485,11.485,0.658,0.847,0.803,50,41.667,90.14994401,30.0145,2954.206625
20191105,"2,991.56","2,977.70","3,008.31","2,968.03",17.99,2958.726,2956.533,2959.9335,3.622,1.523,4.198,66.65410918,53.76045196,92.44142362,54.992,18.374,18.374,1.136,1.239,1.296,58.333,43.056,155.5978499,30.637,2961.982333
20191106,"2,978.60","2,992.04","2,995.56","2,969.72",16.53,2966.582,2960.231,2962.6205,4.749,2.168,5.163,66.90572322,58.14220905,84.43275156,53.314,32.591,32.591,0.559,0.69,0.787,50,44.444,116.518304,30.263,2966.183667
20191107,"2,978.71","2,978.15","2,988.95","2,969.12",13.7,2976.512,2964.01,2964.1705,5.587,2.852,5.471,67.11368823,61.13270211,79.07566047,53.326,32.47,32.47,0.34,0.625,0.725,50,47.222,87.33890658,29.704,2968.987625
20191108,"2,964.18","2,993.98","2,998.76","2,962.84",14.97,2977.708,2964.935,2963.6965,5.021,3.286,3.471,61.93932879,61.40157767,63.01483104,51.412,48.409,48.409,-0.345,0.07,0.15,50,50,62.61046331,29.611,2968.520792
20191111,"2,909.97","2,949.96","2,949.96","2,906.77",15.79,2964.604,2957.927,2958.801,0.196,2.668,-4.944,42.343375,55.04884345,16.9324381,45.107,96.849,96.849,-1.903,-1.674,-1.677,50,51.389,-126.1112314,29.8455,2958.923375
20191112,"2,914.82","2,913.00","2,918.30","2,891.51",12.97,2949.256,2953.991,2954.9895,-3.2,1.494,-9.388,34.88131392,48.32633361,7.991274562,45.728,80.043,80.043,-1.403,-1.399,-1.499,50,51.389,-146.5449678,30.106,2949.282792
20191113,"2,905.24","2,913.02","2,913.86","2,893.97",12.98,2934.584,2950.583,2951.316,-6.588,-0.122,-12.932,27.17258828,41.27508516,-1.032405491,44.686,88.245,87.198,-1.247,-1.515,-1.764,41.667,48.611,-134.342023,29.4235,2938.297542
20191114,"2,909.87","2,907.74","2,917.37","2,899.62",12.91,2920.816,2948.664,2947.943,-8.798,-1.857,-13.882,23.35478488,35.30165174,-0.538948832,45.315,84.281,82.881,-0.703,-1.235,-1.519,50,48.611,-103.3673344,29.4535,2933.659083
20191115,"2,891.34","2,911.35","2,917.83","2,891.20",13.55,2906.248,2941.978,2945.603,-11.908,-3.868,-16.081,15.60970516,28.73766954,-10.6462236,43.261,99.88,99.87,-0.842,-1.73,-1.985,50,48.611,-107.5077764,28.087,2926.477417
20191118,"2,909.20","2,889.55","2,911.38","2,884.09",12.44,2906.094,2935.349,2944.082,-12.784,-5.651,-14.266,17.70567653,25.06033854,2.996352503,45.734,79.786,61.879,0.085,-1.068,-1.265,58.333,50,-88.76493503,28.32,2923.722583
20191119,"2,933.99","2,904.28","2,933.99","2,902.86",13.54,2909.928,2929.592,2943.0625,-11.347,-6.79,-9.114,26.30917664,25.4766179,27.9742941,48.957,56.484,0,0.799,-0.156,-0.361,58.333,51.389,-34.24261178,28.864,2925.974167
20191120,"2,911.05","2,928.11","2,930.49","2,907.42",13.74,2911.09,2922.837,2941.534,-11.922,-7.816,-8.21,25.37643257,25.44322279,25.24285213,46.302,76.489,45.972,0.032,-0.756,-1.047,50,51.389,-46.19870095,29.059,2925.734958
20191121,"2,903.64","2,902.55","2,910.36","2,891.53",12.35,2909.844,2915.33,2939.67,-12.827,-8.818,-8.017,26.81084574,25.89909711,28.63434301,45.471,82.951,60.822,-0.213,-0.76,-1.251,41.667,51.389,-68.09362684,28.736,2922.907292
20191122,"2,885.29","2,906.24","2,925.02","2,873.99",15.86,2908.634,2907.441,2936.188,-14.854,-10.026,-9.657,24.15167494,25.31662305,21.82177871,43.455,85.126,81.167,-0.704,-1.125,-1.799,41.667,50,-76.71886035,29.4015,2915.010333
20191125,"2,906.17","2,885.61","2,906.61","2,880.65",17.86,2908.028,2907.061,2932.494,-14.608,-10.942,-7.331,33.9788944,28.20404684,45.52858954,46.282,46.367,46.367,-0.071,-0.202,-1.021,41.667,48.611,-68.22319141,29.4395,2912.786833
20191126,"2,907.06","2,912.52","2,915.04","2,897.93",17,2902.642,2906.285,2930.138,-14.177,-11.589,-5.176,41.02481849,32.47763739,58.1191807,46.402,44.883,44.883,-0.028,-0.008,-0.942,50,47.222,-37.37074386,29.0015,2911.203667
20191127,"2,903.19","2,905.40","2,914.49","2,893.42",13.39,2901.07,2906.08,2928.3315,-13.986,-12.068,-3.836,43.57210122,36.175792,58.36471965,45.939,51.333,48.319,0.016,-0.122,-1.021,50,45.833,-42.00670392,29.0875,2910.819125
20191128,"2,889.69","2,902.36","2,909.84","2,883.43",11.95,2898.28,2904.062,2926.363,-14.755,-12.606,-4.298,37.7702897,36.70729123,39.89628664,44.33,73.833,69.234,-0.327,-0.515,-1.39,41.667,44.444,-109.7757039,29.2465,2907.540125
20191129,"2,871.98","2,885.97","2,892.39","2,858.58",12.26,2895.618,2902.126,2922.052,-16.602,-13.405,-6.393,31.10336866,34.83931704,23.6314719,42.303,82.23,79.831,-0.757,-1.03,-1.843,41.667,44.444,-246.5969456,28.803,2901.526958
20191202,"2,875.81","2,874.45","2,888.89","2,870.24",12.88,2889.546,2898.787,2917.068,-17.554,-14.235,-6.638,28.7224145,32.80034953,20.56654445,42.892,77.152,69.483,-0.571,-0.801,-1.602,41.667,44.444,-163.6293551,28.4925,2896.894708
20191203,"2,884.70","2,869.88","2,884.86","2,857.32",12.38,2885.074,2893.858,2911.725,-17.39,-14.866,-5.049,32.62932016,32.74333974,32.40128099,44.271,62.58,52.564,-0.14,-0.475,-1.221,50,45.833,-141.1135814,27.8555,2894.110208
20191204,"2,878.12","2,876.91","2,882.50","2,869.42",12.55,2880.06,2890.565,2906.701,-17.589,-15.41,-4.357,31.99414057,32.49360668,30.99520834,43.461,69.276,63.617,-0.201,-0.614,-1.375,41.667,44.444,-109.7043303,27.3275,2891.512542
20191205,"2,899.47","2,886.52","2,902.00","2,885.08",14.32,2882.016,2890.148,2902.739,-15.841,-15.497,-0.689,45.67107639,36.88609658,63.24103599,46.761,37.74,19.745,0.561,0.223,-0.56,41.667,43.056,-1.574954384,27.53,2891.619542
20191206,"2,912.01","2,902.28","2,912.01","2,894.75",13.41,2890.022,2892.82,2900.1305,-13.291,-15.056,3.529,62.03089084,45.26769467,95.55728319,48.6,5.249,0,0.866,0.654,-0.039,50,44.444,56.72879503,26.597,2894.19325
20191209,"2,914.48","2,914.46","2,919.59","2,905.25",16.08,2897.756,2893.651,2900.356,-10.945,-14.233,6.578,71.95186096,54.16241677,107.5307493,48.962,8.206,8.206,0.704,0.708,0.156,58.333,47.222,105.7761491,24.4435,2899.276292
20191210,"2,917.32","2,908.94","2,919.20","2,902.79",17.01,2904.28,2894.677,2900.481,-8.755,-13.138,8.766,80.08610226,62.80364526,114.6510163,49.39,3.645,3.645,0.562,0.713,0.342,66.667,51.389,109.0486046,23.9245,2903.191917
20191211,"2,924.42","2,922.60","2,928.26","2,915.00",16.55,2913.54,2896.8,2901.44,-6.373,-11.785,10.823,84.91972648,70.17567234,114.4078348,50.474,5.413,6.526,0.577,0.905,0.664,66.667,54.167,139.3753279,23.545,2906.501042
20191212,"2,915.70","2,926.34","2,926.34","2,913.48",15.18,2916.786,2899.401,2901.7315,-5.13,-10.454,10.648,84.04478335,74.79870934,102.5369314,49.126,17.705,29.088,0.062,0.579,0.434,58.333,56.944,98.47032998,23.3005,2908.421417
20191213,"2,967.68","2,937.78","2,969.98","2,935.85",21.2,2927.92,2908.971,2905.5485,0.049,-8.353,16.804,88.68267526,79.42669798,107.1946298,56.373,2.042,3.057,1.45,2.183,2.14,66.667,61.111,213.2157283,24.683,2917.757958
20191216,"2,984.39","2,970.97","2,984.64","2,958.71",21.19,2941.902,2919.829,2909.308,5.439,-5.595,22.068,92.38279143,83.7453958,109.6575827,58.362,0.196,0.305,1.602,2.48,2.612,75,65.278,204.8844713,24.615,2928.684083
20191217,"3,022.42","2,985.26","3,039.38","2,982.50",29.3,2962.922,2933.601,2913.7295,12.634,-1.949,29.166,91.25800267,86.24959809,101.2748118,62.431,9.979,12.417,2.27,3.341,3.746,83.333,69.444,218.3884671,25.9025,2946.314458
20191218,"3,017.04","3,021.47","3,033.23","3,011.72",24.41,2981.446,2947.493,2919.029,17.697,1.98,31.434,89.02323136,87.17414251,92.72140904,61.543,14.478,17.744,1.517,2.743,3.403,75,70.833,165.4935737,25.6495,2958.849958
20191219,"3,017.07","3,017.15","3,021.42","3,007.99",20.86,3001.72,2959.253,2924.7005,21.465,5.877,31.176,87.23763658,87.1953072,87.32229534,61.547,15.426,17.72,0.994,2.36,3.218,75,72.222,121.1193126,25.345,2969.609292
20191220,"3,004.94","3,019.64","3,027.48","3,002.26",21.51,3009.172,2968.546,2930.683,23.205,9.343,27.725,83.08704288,85.82588576,77.60935712,59.471,25.214,33.266,0.089,1.584,2.663,75,75,94.93234558,24.0545,2976.008667
20191223,"2,962.75","2,999.04","3,009.34","2,960.43",20.57,3004.844,2973.373,2933.512,20.938,11.662,18.553,68.43610643,80.02929265,45.24973398,52.984,56.102,94.992,-1.289,-0.02,1.18,66.667,75,38.8128993,25.202,2973.304667
20191224,"2,982.68","2,965.83","2,983.82","2,960.68",16.3,2996.896,2979.909,2937.293,20.514,13.432,14.163,63.94549007,74.66802512,42.50041996,55.383,45.036,71.818,-0.615,0.453,1.757,66.667,73.611,28.52702014,25.5035,2972.785125
20191225,"2,981.88","2,980.43","2,988.29","2,970.66",17.57,2989.864,2985.655,2941.2275,19.883,14.722,10.321,57.45050766,68.92885263,34.4938177,55.265,45.671,70.536,-0.418,0.236,1.617,58.333,69.444,28.75176264,25.3315,2971.562083
20191226,"3,007.35","2,981.25","3,007.35","2,980.40",18.24,2987.92,2994.82,2947.1105,21.195,16.017,10.355,58.39868148,65.41879558,44.35845328,58.224,30.938,30.022,0.487,0.838,2.308,58.333,66.667,55.23389045,25.3585,2978.221375
20191227,"3,005.04","3,006.85","3,036.11","3,003.63",24.71,2987.94,2998.556,2953.7635,21.796,17.173,9.247,57.76715983,62.86825033,47.56497883,57.862,42.568,41.054,0.477,0.534,2.086,50,62.5,82.2313275,25.292,2982.926292
20191230,"3,040.02","2,998.17","3,041.40","2,983.34",24.81,3003.394,3004.119,2961.974,24.809,18.7,12.219,71.27666157,65.67105408,82.48787656,61.634,1.704,1.704,1.448,1.353,3.08,58.333,59.722,85.08595305,27.2625,2993.875583
20191231,"3,050.12","3,036.39","3,051.68","3,030.51",21.74,3016.882,3006.889,2970.245,27.693,20.499,14.389,80.2812447,70.54111762,99.76149887,62.642,1.71,1.714,1.293,1.457,3.209,58.333,58.333,125.6892126,26.944,3004.865417
20200102,"3,085.20","3,066.34","3,098.10","3,066.34",29.25,3037.546,3013.705,2980.599,32.436,22.886,19.099,83.73075208,74.93766244,101.3169314,65.888,9.37,10.122,1.88,2.338,4.109,58.333,56.944,205.8292458,28.579,3020.505792
20200103,"3,083.79","3,089.02","3,093.82","3,074.52",26.15,3052.834,3020.377,2989.815,35.669,25.443,20.452,85.68902757,78.52145082,100.0241811,65.649,10.394,12.158,1.265,2.118,3.752,50,55.556,181.8359708,28.35,3031.982083
20200106,"3,083.41","3,070.91","3,107.20","3,065.31",31.26,3068.508,3028.224,2998.385,37.765,27.907,19.716,85.0471213,80.69667431,93.74801528,65.582,16.209,19.207,0.833,1.919,3.438,50,54.167,142.2652936,29.5815,3041.450625
20200107,"3,104.80","3,085.49","3,105.45","3,084.33",27.66,3081.464,3042.429,3007.901,40.684,30.462,20.443,89.44550531,83.61295131,101.1106133,67.528,1.638,1.938,0.984,2.379,3.836,50,54.167,129.489943,29.9665,3051.447333
20200108,"3,066.89","3,094.24","3,094.24","3,059.13",29.79,3084.818,3050.85,3015.3795,39.482,32.266,14.432,82.36692993,83.19761085,80.7055681,61.135,29.522,52.562,-0.394,0.957,2.299,50,52.778,69.76746514,31.4295,3054.318833
20200109,"3,094.88","3,082.64","3,097.33","3,080.13",24.34,3086.754,3062.15,3023.9025,40.324,33.878,12.892,84.92904861,83.77475677,87.23763229,63.777,9.716,25.629,0.272,1.51,2.953,58.333,52.778,84.25687693,32.2885,3062.023125
20200110,"3,092.29","3,102.29","3,105.22","3,081.40",21.04,3088.454,3070.644,3032.732,40.318,35.166,10.303,85.94010421,84.49653925,88.82723413,63.361,12.038,31.017,0.149,1.122,2.611,50,51.389,76.26490511,32.8365,3065.766958
20200113,"3,115.57","3,091.49","3,115.57","3,075.38",21.06,3094.886,3081.697,3040.1265,41.71,36.475,10.47,90.62673614,86.53993821,98.80033199,65.473,0,0,0.731,1.514,3.097,58.333,52.778,80.34385854,32.132,3075.781625
20200114,"3,106.82","3,120.67","3,127.17","3,105.60",23,3095.29,3088.377,3046.248,41.628,37.505,8.244,83.78153172,85.62046938,80.10365639,64.026,21.053,29.909,0.321,0.956,2.539,50,52.778,91.45371739,31.914,3081.354708
20200115,"3,090.04","3,103.17","3,107.94","3,082.04",20.23,3099.92,3092.369,3049.629,39.75,37.954,3.592,70.99740758,80.74611545,51.49999185,61.314,54.571,54.571,-0.141,0.18,1.754,50,52.778,50.4738046,30.365,3083.168292
20200116,"3,074.08","3,095.73","3,096.37","3,070.88",20.34,3095.76,3091.257,3052.481,36.553,37.674,-2.242,54.65572812,72.04931967,19.86854502,58.84,78.028,94.315,-0.696,-0.429,1.009,41.667,51.389,10.50841583,30.564,3081.432958
20200117,"3,075.50","3,081.46","3,091.95","3,067.25",19.03,3092.402,3090.428,3055.4025,33.745,36.888,-6.287,44.45694436,62.85186123,7.667110608,58.994,75.941,86.232,-0.546,-0.451,0.906,41.667,48.611,-13.8956585,31.1275,3079.274583
20200120,"3,095.79","3,082.11","3,096.31","3,070.48",21.05,3088.446,3091.666,3059.945,32.779,36.066,-6.575,47.59798642,57.7672363,27.25948667,61.155,46.12,52.37,0.091,0.177,1.418,41.667,47.222,8.223089794,31.158,3081.255833
20200121,"3,052.14","3,085.79","3,085.79","3,051.23",23.48,3077.51,3086.4,3064.4145,28.166,34.486,-12.64,32.1314291,49.22196723,-2.049647161,54.685,98.802,98.802,-0.982,-1.151,-0.053,41.667,44.444,-175.2434315,30.9405,3077.242583
20200122,"3,060.75","3,038.49","3,069.25","3,006.27",22.39,3071.652,3085.786,3068.318,24.918,32.573,-15.309,36.44163098,44.96185515,19.40118265,55.651,54.938,46.415,-0.454,-0.812,0.169,50,44.444,-217.6396506,32.9325,3074.597625
20200123,"2,976.53","3,037.95","3,045.04","2,955.35",27.28,3052.142,3073.951,3068.0505,15.371,29.132,-27.522,28.40337188,39.44236073,6.325394193,45.708,87.673,84.981,-2.594,-3.206,-2.533,41.667,43.056,-288.4916153,37.321,3057.190542
20200203,"2,746.61","2,716.70","2,766.58","2,716.70",21.59,2986.364,3039.383,3055.0135,-10.625,21.181,-63.612,21.3645042,33.41640855,-2.73930451,30.291,92.713,92.121,-8.484,-9.9,-9.744,41.667,43.056,-380.7988487,48.965,3008.153375
20200204,"2,783.29","2,685.27","2,786.16","2,685.27",36.4,2923.864,3006.155,3043.926,-27.946,11.355,-78.602,21.97322575,29.60201428,6.715648673,33.997,77.819,76.153,-5.732,-7.913,-8.313,41.667,43.056,-215.8024707,52.3855,2963.592958
20200205,"2,818.09","2,792.37","2,842.74","2,778.86",30.98,2877.054,2977.282,3032.8295,-38.421,1.4,-79.642,25.41829742,28.20744199,19.84000827,37.297,68.576,66.838,-3.033,-6.051,-6.956,50,44.444,-124.135645,52.6765,2930.332167
20200206,"2,866.51","2,826.89","2,876.59","2,807.61",31.64,2838.206,2954.929,3023.649,-42.328,-7.345,-69.965,31.64320905,29.35269768,36.22423179,41.541,55.913,52.8,-0.306,-3.771,-5.207,50,45.833,-81.83568309,55.067,2925.105375
20200207,"2,875.96","2,858.93","2,875.96","2,838.77",30.95,2818.092,2935.117,3013.187,-44.153,-14.707,-58.892,36.55949891,31.75496476,46.16856722,42.336,53.608,46.997,1.106,-2.826,-4.722,58.333,47.222,-61.3283523,54.5275,2917.703208
20200210,"2,890.49","2,860.50","2,891.85","2,851.05",29.49,2846.868,2916.616,3003.522,-43.92,-20.55,-46.741,41.45246264,34.98746405,54.38245981,43.567,50.073,0.658,2.132,-1.784,-4.089,66.667,51.389,-44.80786274,55.6025,2913.578
20200211,"2,901.67","2,894.54","2,913.82","2,882.24",26.92,2870.544,2897.204,2994.435,-42.345,-24.909,-34.873,46.42067574,38.79853461,61.66495798,44.518,45.97,5.316,1.599,-0.92,-3.534,75,56.944,-26.39475565,55.087,2917.105208
20200212,"2,926.90","2,895.56","2,926.90","2,892.42",24.87,2892.306,2884.68,2985.54,-38.617,-27.65,-21.933,53.3345684,43.64387921,72.71594678,46.635,37.072,0,1.631,0.366,-2.529,75,62.5,-10.92793517,55.709,2922.014375
20200213,"2,906.07","2,927.14","2,935.41","2,901.24",27.48,2900.218,2869.212,2977.499,-36.917,-29.504,-14.826,64.97990176,50.75588672,93.42793183,45.151,38.627,22.958,0.396,0.195,-2.981,66.667,65.278,-4.82853024,55.134,2921.015792
20200214,"2,917.01","2,899.87","2,926.94","2,899.57",25.07,2908.428,2863.26,2968.6055,-34.291,-30.461,-7.661,74.2013076,58.57102702,105.4618688,46.091,7.356,19.04,0.482,0.964,-2.39,75,69.444,4.216351965,54.9805,2919.359708
20200217,"2,983.62","2,924.99","2,983.64","2,924.99",31.32,2927.054,2886.961,2963.172,-26.53,-29.675,6.29,82.79761621,66.64655675,115.0997351,51.387,0.007,0.015,2.145,3.5,-0.022,75,72.222,58.68886073,57.121,2925.606958
20200218,"2,984.97","2,981.41","2,990.60","2,960.78",31.17,2943.714,2907.129,2956.642,-20.039,-27.748,15.417,87.50618719,73.5997669,115.3190278,51.488,2.659,5.196,1.643,3.521,0.191,83.333,75,84.06608701,56.6025,2934.661958
20200219,"2,975.40","2,979.52","2,998.27","2,971.82",31.51,2953.414,2922.86,2950.071,-15.489,-25.296,19.614,86.89127213,78.03026864,104.6132791,50.71,11.995,21.606,0.895,2.512,-0.002,83.333,76.389,97.31188261,56.8465,2945.723583
20200220,"3,030.15","2,981.88","3,031.37","2,968.45",34.57,2978.23,2939.224,2947.0765,-7.38,-21.713,28.666,91.03532309,82.36528679,108.3753957,54.787,0.633,0.926,2.156,3.663,1.931,83.333,77.778,123.6878335,58.6975,2958.297458
20200221,"3,039.67","3,022.25","3,058.90","3,020.14",36.46,3002.762,2955.595,2945.356,-0.183,-17.407,34.447,90.39510992,85.0418945,101.1015408,55.456,9.252,12.069,1.713,3.336,2.326,83.333,80.556,141.6177444,59.361,2972.608583
20200224,"3,031.23","3,027.89","3,042.18","3,007.36",37.04,3012.284,2969.669,2943.1425,4.784,-12.969,35.506,88.05653492,86.04677464,92.07605547,54.708,15.663,20.663,0.789,2.571,2.163,75,80.556,108.304206,59.867,2984.898542
20200225,"3,013.05","2,982.07","3,016.95","2,943.72",44.16,3017.9,2980.807,2939.0055,7.171,-8.941,32.224,82.44543906,84.84632945,77.64365829,53.097,27.541,39.807,0.021,1.563,1.684,66.667,79.167,57.20656492,62.951,2986.521583
20200226,"2,987.93","2,978.42","3,028.78","2,974.94",46.9,3020.406,2986.91,2935.795,6.956,-5.761,25.434,73.44936842,81.04734244,58.25342038,50.935,44.543,61.617,-0.829,0.441,0.981,58.333,75,56.3330201,63.415,2983.560625
20200227,"2,991.33","2,992.49","3,009.46","2,980.48",35.05,3012.642,2995.436,2932.324,6.979,-3.213,20.385,65.47982439,75.85816975,44.72313365,51.216,42.409,58.665,-0.803,0.304,1.214,58.333,70.833,44.97378409,61.715,2981.899542
20200228,"2,880.30","2,924.64","2,948.13","2,878.54",40.12,2980.768,2991.765,2927.5125,-1.94,-2.959,2.038,43.97849163,65.23161038,1.472254137,42.865,99.024,99.024,-3.688,-3.294,-2.274,50,65.278,-103.6319554,62.0845,2962.419583
20200302,"2,970.93","2,899.31","2,982.51","2,899.31",36.73,2968.708,2990.496,2938.7285,-1.675,-2.702,2.054,46.39410346,58.95244141,21.27742757,49.832,48.775,43.541,-0.275,-0.431,0.98,58.333,61.111,-34.50421597,54.2035,2962.294
20200303,"2,992.90","3,006.89","3,026.84","2,976.62",41.01,2964.678,2991.289,2949.209,0.304,-2.101,4.809,52.06490907,56.6565973,42.88153263,51.333,36.593,23.882,0.678,0.093,1.812,58.333,58.333,45.42178662,51.9545,2965.028917
20200304,"3,011.67","2,981.81","3,012.00","2,974.36",35.33,2969.426,2994.916,2958.888,3.348,-1.011,8.718,59.3144341,57.5425429,62.8582165,52.598,26.187,11.388,1.317,0.642,2.522,58.333,56.944,40.23580161,50.6425,2978.923042
20200305,"3,071.68","3,036.15","3,074.26","3,022.93",44.54,2985.496,2999.069,2969.1465,10.482,1.288,18.389,72.43688617,62.50732399,92.29601053,56.379,1.318,1.318,2.853,2.4,4.424,58.333,56.944,162.3847983,50.323,2995.179542
20200306,"3,034.51","3,039.94","3,052.44","3,029.46",36.21,3016.338,2998.553,2977.074,12.987,3.627,18.719,74.85471545,66.62312114,91.31790406,53.615,20.31,20.31,1.364,0.995,2.741,58.333,56.944,103.0356017,50.5745,3003.659542
20200309,"2,943.29","2,987.18","2,989.21","2,940.71",41.46,3010.81,2989.759,2979.714,7.524,4.407,6.235,60.93080219,64.72568149,53.34104359,47.634,66.917,74.861,-2.026,-1.804,-0.572,50,56.944,-90.07413236,53.2245,2999.436208
20200310,"2,996.76","2,918.93","3,000.30","2,904.80",39.33,3011.582,2988.13,2984.4685,7.424,5.01,4.828,60.75474012,63.40203437,55.46015163,50.979,39.597,45.734,-0.389,0.099,0.98,50,55.556,-62.56207995,56.4205,2994.563792
20200311,"2,968.52","3,001.76","3,010.03","2,968.52",35.25,3002.952,2986.189,2986.5495,5.009,5.01,-0.002,55.82777347,60.87728074,45.72875895,49.245,54.026,62.398,-1.194,-0.671,-0.114,50,54.167,-24.15605072,56.772,2987.262583
20200312,"2,923.49","2,936.02","2,944.47","2,906.28",30.78,2973.314,2979.405,2987.4205,-0.533,3.901,-8.869,41.82554623,54.52670257,16.42323355,46.608,77.034,88.971,-2.215,-1.933,-1.695,50,52.778,-125.3803266,58.1755,2980.290333
20200313,"2,887.43","2,804.23","2,910.88","2,799.98",36.65,2943.898,2980.118,2985.9415,-7.745,1.572,-18.635,38.51152307,49.1883094,17.1579504,44.612,68.117,65.361,-2.419,-2.87,-2.903,50,51.389,-184.6966305,62.9825,2961.038917
20200316,"2,789.25","2,897.30","2,898.03","2,784.66",35.19,2913.09,2961.95,2976.223,-21.14,-2.97,-36.339,26.20266363,41.52642748,-4.444864069,39.773,98.415,97.963,-4.416,-5.638,-6.057,41.667,48.611,-187.1788029,65.3195,2929.240958
20200317,"2,779.64","2,796.28","2,826.91","2,715.22",30.61,2869.666,2940.624,2965.9565,-32.16,-8.808,-46.703,23.44920594,35.50068696,-0.653756117,39.337,82.058,78.149,-3.847,-5.695,-6.187,41.667,47.222,-183.5120244,69.413,2905.771
20200318,"2,728.76","2,792.32","2,815.87","2,728.76",29.12,2821.714,2912.333,2953.6245,-44.486,-15.944,-57.085,16.97119828,29.32419074,-7.734786631,37.091,96.229,95.407,-4.126,-6.783,-7.674,33.333,44.444,-152.4843434,72.446,2873.253625
20200319,"2,702.13","2,719.41","2,736.82","2,646.80",30.23,2777.442,2875.378,2937.2235,-55.761,-23.907,-63.707,16.39172306,25.01336818,-0.851567171,35.97,86.36,81.412,-3.557,-6.922,-8.297,25,40.278,-156.4336598,73.801,2844.736083
20200320,"2,745.62","2,727.02","2,751.90","2,702.49",25.2,2749.08,2846.489,2922.521,-60.489,-31.224,-58.532,19.99644957,23.34106198,13.30722477,39.107,72.794,62.58,-0.957,-4.697,-6.506,25,36.111,-104.1201272,74.3515,2825.2715
20200323,"2,660.17","2,677.59","2,703.33","2,656.50",24.98,2723.264,2818.177,2903.968,-70.321,-39.043,-62.556,14.55792084,20.41334826,2.847065985,35.537,96.319,94.678,-2.71,-6.55,-8.997,16.667,30.556,-117.4416074,77.0665,2796.875125
20200324,"2,722.44","2,703.02","2,723.41","2,667.13",25.7,2711.824,2790.745,2889.4375,-72.256,-45.686,-53.14,18.17551045,19.66740233,15.19172671,39.721,79.176,58.003,-0.025,-3.481,-6.529,25,27.778,-85.60044625,75.853,2785.649792
20200325,"2,781.59","2,775.30","2,788.64","2,757.80",27.31,2722.39,2772.052,2879.1205,-68.229,-50.194,-36.07,29.13079067,22.82186511,41.7486418,43.365,54.718,20.276,2.135,-0.911,-4.158,33.333,26.389,-36.8500305,76.471,2782.780542
20200326,"2,764.91","2,761.90","2,788.50","2,753.43",23.41,2734.946,2756.194,2867.7995,-65.628,-53.281,-24.693,35.09142629,26.91171884,51.4508412,42.607,55.275,16.73,1.298,-0.822,-4.355,25,25,-33.62664879,76.7755,2785.354667
20200327,"2,772.20","2,792.98","2,805.55","2,771.76",24.08,2740.262,2744.671,2862.3945,-62.26,-55.077,-14.366,46.60232373,33.4752538,72.85646358,43.061,50.086,22.375,1.133,0.026,-3.744,33.333,26.389,-16.02859453,73.168,2786.979667
20200330,"2,747.21","2,739.72","2,759.10","2,723.05",23.97,2757.67,2740.467,2851.2085,-60.906,-56.243,-9.326,50.8647498,39.27175246,74.05074446,41.877,44.251,39.141,0.211,-0.347,-4.243,33.333,27.778,-44.39914604,70.515,2777.711917
20200331,"2,750.30","2,767.31","2,771.17","2,743.12",21.86,2763.242,2737.533,2839.0785,-58.904,-56.775,-4.258,55.64211666,44.72854053,77.46926893,42.082,38.783,39.915,-0.223,0.18,-3.803,41.667,31.944,-21.3981482,69.122,2774.360458
20200401,"2,734.52","2,743.54","2,773.36","2,731.08",21.73,2753.828,2738.109,2825.221,-57.923,-57.004,-1.837,54.54302802,48.00003636,67.62901133,41.304,44.743,86.097,-0.868,-0.229,-3.996,41.667,34.722,-20.29120943,69.354,2767.119208
20200402,"2,780.64","2,720.23","2,780.64","2,719.90",21.79,2756.974,2745.96,2810.669,-52.815,-56.167,6.703,64.12451448,53.3748624,85.62381865,44.438,16.713,29.083,0.81,1.451,-2.234,50,37.5,24.86518629,69.2615,2766.248292
20200403,"2,763.99","2,773.58","2,780.59","2,754.07",20.08,2755.332,2747.797,2797.143,-49.54,-54.841,10.603,66.07482201,57.60818227,83.0081015,43.562,27.883,48.523,0.212,0.735,-2.524,50,41.667,54.2707317,68.479,2764.70325
