date,close,open,high,low,amt,MA5,MA10,MA20,DIF,DEA,MACD,K,D,J,RSI,WR,WR1,BIAS1,BIAS2,BIAS3,PSY,PSYMA,CCI,ATR,BBI
20150730,205.95,208.83,208.83,205.1,4.11,208.18,215.244,222.2285,-6.164,-3.955,-4.417,24.83675246,23.90184232,26.70657273,42.903,73.946,67.684,-1.964,-5.294,-7.96,41.667,38.889,-110.1931176,12.299,214.0962917
20150731,206.9,206.7,206.93,203,4.07,205.662,213.108,221.164,-6.368,-4.438,-3.86,28.30933198,25.37100554,34.18598485,43.348,69.034,64.06,-0.513,-4.067,-7.231,41.667,38.889,-98.46402271,11.6635,212.9212083
20150803,209.65,205,209.99,203,5.46,207.28,211.586,220.0555,-6.236,-4.797,-2.877,34.35044108,28.36415072,46.3230218,44.65,54.454,48.908,1.611,-2.07,-5.561,41.667,38.889,-69.01623437,10.718,211.9911667
20150804,212.1,209.26,213.98,209.26,5.95,208.48,210.627,219.5615,-5.866,-5.011,-1.709,41.49370624,32.74066923,58.99978026,45.808,44.22,11.394,1.93,-0.299,-4.064,50,41.667,-28.1281402,10.1775,212.4826667
20150805,207.32,212.93,213.85,206.94,4.31,208.384,209.643,219.161,-5.89,-5.187,-1.407,40.17677834,35.21937227,50.09159049,43.936,62.457,56.203,-0.464,-1.871,-5.773,50,44.444,-40.76464196,9.376,212.10275
20150806,204.79,206.23,207.5,203,3.92,208.152,208.166,217.6275,-6.044,-5.358,-1.372,37.01401792,35.81758748,39.40687878,42.967,72.11,83.698,-1.441,-2.418,-6.509,50,45.833,-74.23112383,8.355,210.836875
20150807,206.99,207.49,208.6,205.6,3.95,208.17,206.916,215.9015,-5.92,-5.471,-0.899,43.88813316,38.50776937,54.64886072,44.086,60.076,63.661,-0.466,-0.97,-5.056,58.333,48.611,-47.2457933,7.1345,209.811
20150810,212.32,207.01,213,205.13,5.65,208.704,207.992,214.8,-5.331,-5.443,0.224,57.92260916,44.97938264,83.80906222,46.73,10.061,15.118,1.656,1.874,-2.431,58.333,51.389,2.298335945,6.8615,210.0272917
20150811,210.77,212.3,212.41,210.01,5.09,208.438,208.459,214.02,-4.932,-5.34,0.818,62.20341522,50.72072683,85.16879199,46.069,27.089,29.235,0.824,1.484,-3.059,58.333,54.167,29.87119166,6.5005,210.195625
20150812,209.58,209.99,214.29,208.75,4.58,208.89,208.637,213.0785,-4.658,-5.204,1.092,60.89616521,54.11253962,74.46341638,45.553,41.718,41.718,0.456,0.588,-3.126,58.333,55.556,44.85504541,6.349,210.2381667
20150813,209.6,211.5,211.5,206,3.52,209.852,209.002,212.123,-4.388,-5.041,1.305,60.08371451,56.10293125,68.04528102,45.564,41.541,41.541,0.283,0.457,-2.517,58.333,56.944,32.21922669,6.355,209.9405417
20150814,209.97,210.5,211.4,209.25,3.07,210.448,209.309,211.2085,-4.098,-4.852,1.509,60.63449287,57.61345179,66.67657503,45.769,38.264,47.162,0.047,0.547,-1.882,58.333,58.333,62.01917654,6.2,209.9062917
20150817,206.2,208.02,208.82,204,5.39,209.224,208.964,210.275,-4.124,-4.707,1.165,49.87088424,55.03259594,39.54746083,44.002,71.656,78.62,-1.688,-1.268,-3.263,58.333,58.333,-69.31236136,6.2105,209.3635417
20150818,201.09,206.98,207.5,200.35,5.13,207.288,207.863,209.245,-4.506,-4.666,0.322,35.01674444,48.36064544,8.328942441,41.723,94.692,94.692,-3.261,-3.491,-5.154,50,56.944,-153.8231525,6.3245,207.8079167
20150819,201.8,199.75,202.16,198.18,5.03,205.732,207.311,208.477,-4.696,-4.672,-0.048,30.83466803,42.51865297,7.466698149,42.157,77.529,77.529,-2.216,-2.846,-4.313,50,55.556,-175.6868379,6.2525,206.3977917
20150820,195.08,200.83,201,194.9,3.96,202.828,206.34,207.253,-5.328,-4.804,-1.05,20.86588321,35.30106305,-8.004476475,39.267,99.072,98.916,-4.352,-5.435,-6.889,41.667,52.778,-201.8742644,6.356,204.206375
20150821,186.4,191.52,194.86,186.12,7.56,198.114,204.281,205.5985,-6.455,-5.134,-2.643,14.24191054,28.28134555,-13.83695947,35.945,99.006,98.892,-6.842,-8.873,-10.346,41.667,50,-228.8274891,6.557,201.1660833
20150824,169.97,181,181.5,168.2,8.98,190.868,200.046,204.019,-8.575,-5.822,-5.506,10.77471117,22.44580076,-12.56746799,30.799,96.16,95.643,-12.125,-15.709,-17.393,41.667,47.222,-267.1363306,6.452,195.726625
20150825,176.56,167.46,182.51,166.2,12.31,185.962,196.625,202.542,-9.613,-6.58,-6.065,14.80639317,19.89933156,4.620516396,34.711,78.457,74.915,-6.326,-11.326,-13.478,41.667,44.444,-175.264515,6.6695,191.9450833
20150826,183.85,176.76,188.5,175,9.16,182.372,194.052,201.3445,-9.735,-7.211,-5.047,22.88715297,20.89527203,26.87091485,38.711,61.038,50.918,-0.948,-6.551,-9.244,41.667,43.056,-98.88681649,6.951,190.12175
20150827,197,190,199.9,184.89,8.71,182.756,192.792,200.897,-8.67,-7.503,-2.334,39.34694916,27.04583107,63.94918533,45.047,31.858,11.494,6.596,0.72,-2.301,50,43.056,-24.65813652,7.567,191.7755
20150828,192.87,195,195.29,187.13,8.99,184.05,191.082,200.1955,-8.067,-7.616,-0.902,47.75672317,33.94946177,75.37124596,43.571,37.424,20.861,4.57,-0.684,-4.177,50,44.444,-30.87124959,7.864,192.5190833
20150831,195.4,189.34,195.5,185.18,6.27,189.136,190.002,199.483,-7.3,-7.553,0.505,58.90492705,42.2679502,92.17888076,44.728,29.298,13.353,5.087,1.235,-2.705,50,45.833,-22.15851629,8.0305,193.382625
20150901,194.36,191.82,195,188,8.74,192.696,189.329,198.596,-6.7,-7.382,1.365,66.24313144,50.25967728,98.21003977,44.338,21.691,16.439,2.291,1.38,-2.952,41.667,45.833,-11.79517053,8.1645,193.6319167
20150902,194.72,190.11,195,189.2,10.69,194.87,188.621,197.966,-6.124,-7.13,2.013,72.371781,57.63037852,101.854586,44.513,18.046,20.803,0.874,2.077,-2.544,50,47.222,0.837422713,8.109,194.1460833
20150907,188.8,192.6,194,188.65,3.22,193.23,187.993,197.1665,-6.075,-6.919,1.688,70.60195885,61.95423863,87.89739928,42.236,32.938,73.951,-2.609,-0.492,-5.149,50,48.611,-9.780382455,8.1875,193.3464167
20150908,189.39,188.46,190.47,185,3.31,192.534,188.292,196.2865,-5.921,-6.72,1.598,70.00565803,64.63804509,80.74088389,42.542,31.187,58.19,-1.662,0.366,-4.448,50,48.611,-20.66466739,8.2705,192.136625
20150909,191.75,190.14,193.87,190.14,3.52,191.804,190.47,195.258,-5.544,-6.485,1.881,69.09346412,66.12318477,75.03402282,43.783,24.184,35.714,-0.34,1.766,-2.841,58.333,50,30.48089365,8.101,191.5159583
20150910,193.2,190.38,193.3,189.14,2.69,191.572,192.134,194.3795,-5.07,-6.202,2.263,64.51667317,65.5876809,62.3746577,44.552,26.908,18,0.606,2.228,-1.814,66.667,52.778,40.50559195,8.189,191.713
20150911,192.97,191.88,194.1,191.05,1.69,191.222,193.046,193.549,-4.659,-5.893,2.468,68.31270275,66.49602152,71.94606521,44.451,46.169,20.3,0.607,1.081,-1.685,66.667,56.944,57.14481455,8.0645,192.2249583
20150914,202.62,192.43,202.8,187.9,8.62,193.986,193.608,193.2,-3.515,-5.417,3.806,78.53805651,70.51003318,94.59410317,49.445,1.011,1.011,4.918,4.942,3.328,66.667,59.722,109.1282786,8.5345,193.915625
20150915,202,198.01,202.02,195.12,5.19,196.508,194.521,192.8015,-2.627,-4.859,4.465,84.19391034,75.07132557,102.4390799,49.149,4.494,4.494,3.419,3.808,3.238,58.333,61.111,148.3520411,8.802,195.4774583
20150916,204.5,200.01,209.54,197.73,3.72,199.058,195.431,192.7165,-1.702,-4.228,5.051,82.61664112,77.58643075,92.67706186,50.399,20.538,23.29,3.366,4.756,4.655,58.333,62.5,218.7583599,9.094,197.202875
20150917,198,202.6,205.8,197.61,2.64,200.018,195.795,192.562,-1.477,-3.678,4.401,72.73600579,75.96962243,66.26877251,47.247,47.025,53.327,-0.443,1.205,1.58,58.333,62.5,116.6666667,9.146,197.1465417
20150918,199.5,198.6,200.89,198,1.56,201.324,196.273,192.447,-1.164,-3.175,4.022,68.18640538,73.37521675,57.80878265,48.03,40.913,46.396,-0.216,1.794,2.571,58.333,61.111,79.82923678,9.0915,197.257375
20150921,199.5,198.01,200.7,198,1.65,200.7,197.343,192.668,-0.906,-2.721,3.631,63.325749,70.02539416,49.92645866,48.03,40.913,46.396,-0.756,1.572,2.801,58.333,59.722,66.23043325,8.8815,197.275125
20150922,199.29,200.77,201.18,198.98,1.65,200.158,198.333,193.3125,-0.709,-2.319,3.219,59.76183636,66.60420823,46.07709262,47.922,47.366,71.082,-0.586,1.269,2.846,50,56.944,62.56056134,8.5435,197.5002083
20150923,194.79,197.15,198.99,194.1,2.23,198.216,198.637,194.5535,-0.907,-2.036,2.259,50.45428647,61.22090098,28.92105746,45.62,68.161,95.531,-2.245,-1.268,0.66,50,55.556,-1.573498965,7.893,197.2423333
20150924,194,195.8,196.28,192.8,1.39,197.416,198.717,195.4255,-1.114,-1.852,1.476,43.03237089,55.15805762,18.78099745,45.222,71.811,90.769,-1.779,-1.86,0.42,41.667,52.778,-30.46475428,7.2515,196.6605417
20150925,193.49,193.99,194.9,189.5,2.45,196.214,198.769,195.9075,-1.304,-1.742,0.876,35.32497381,48.54702968,8.880862069,44.958,74.168,65.839,-1.663,-2.19,0.191,33.333,48.611,-64.98369622,6.8465,196.1460417
20150928,191.38,191.48,192.3,189.23,1.23,194.59,197.645,195.6265,-1.607,-1.715,0.217,27.07862196,41.39089377,-1.545921662,43.852,89.414,82.008,-2.061,-3.182,-1.008,25,43.056,-102.9343972,6.257,195.415375
20150929,189,189.55,191.37,188.3,1.84,192.532,196.345,195.433,-2.015,-1.775,-0.48,19.38574797,34.05584517,-9.954446425,42.618,96.704,94.565,-2.405,-4.226,-2.639,25,37.5,-120.4266938,5.9175,194.430125
20150930,190.31,190.23,191.48,190.17,1.16,191.636,194.926,195.1785,-2.208,-1.862,-0.692,18.12569534,28.74579523,-3.114504446,43.531,88.514,81.197,-0.964,-3.058,-2.252,25,33.333,-97.10243842,5.5255,193.470875
20151008,197.48,198.78,201.58,197,3.44,192.332,194.874,195.3345,-1.762,-1.842,0.16,35.12596557,30.87251867,43.63285935,48.233,30.873,30.873,2.528,0.788,1.135,33.333,30.556,36.356669,5.719,194.036125
20151009,197,198.78,198.9,196.5,1.57,193.034,194.624,195.4485,-1.431,-1.76,0.658,45.25465978,35.66656571,64.43084791,47.954,34.488,34.488,2.014,0.864,0.889,25,27.778,14.83515129,5.549,194.7000417
20151012,198,199,204.49,197.85,4.9,194.358,194.474,195.9085,-1.075,-1.623,1.096,50.14094881,40.49136007,69.44012627,48.6,40.086,40.086,2.135,1.376,1.291,33.333,27.778,61.85797368,5.62,195.6437917
20151013,198.69,198.09,200.09,198.09,1.58,196.296,194.414,196.3735,-0.729,-1.444,1.43,54.81910485,45.267275,73.92276454,49.055,35.825,35.825,1.851,1.765,1.572,33.333,29.167,51.66666667,5.451,196.1485833
20151014,197.66,198.98,199.5,197.01,1.52,197.766,194.701,196.669,-0.532,-1.261,1.46,55.81722493,48.78392498,69.88382484,48.387,42.187,47.696,0.578,1.317,0.975,33.333,30.556,39.09875614,5.3515,196.5999583
20151015,199.98,198.16,200.37,197.56,1.66,198.266,195.299,197.008,-0.186,-1.046,1.721,61.2592494,52.94236645,77.89301529,49.988,27.857,56.446,0.931,2.476,2.046,41.667,33.333,65.08406065,5.284,197.267
20151016,200.57,201.22,202.4,199.41,1.92,198.98,196.007,197.388,0.134,-0.81,1.888,66.10200732,57.32891341,83.64819515,50.396,24.212,49.061,0.967,2.525,2.091,50,36.111,91.27178816,5.281,197.7678333
20151019,202.74,204.94,204.94,201.9,2.61,199.928,197.143,197.394,0.556,-0.537,2.186,72.43631903,62.36471528,92.57952653,51.902,13.221,27.743,1.57,3.25,2.905,58.333,41.667,126.6521675,4.7545,198.6139167
20151020,201.99,202.02,202.88,201.18,1.48,200.588,198.442,197.3935,0.821,-0.265,2.173,69.97334381,64.90092479,80.11818184,51.34,19.973,37.201,0.858,2.498,2.302,58.333,45.833,90.29636381,4.4645,199.124625
20151021,200.3,202.08,202.55,197.01,2.23,201.116,199.441,197.1835,0.884,-0.036,1.839,61.65679477,63.81954812,57.33128807,50.064,54.976,58.512,-0.12,1.259,1.295,58.333,50,48.48933076,4.151,199.3025417
20151022,202.55,200.24,202.73,199.43,2.37,201.63,199.948,197.411,1.103,0.192,1.822,64.39162526,64.0102405,65.15439479,51.73,28.318,30.139,0.593,1.815,2.226,66.667,55.556,72.98625967,3.9065,199.829625
20151023,210.95,205.8,217.6,205.55,5.63,203.706,201.343,197.9835,1.932,0.54,2.784,65.49533962,64.50527354,67.47547178,57.281,32.297,32.297,3.822,5.129,6.279,66.667,59.722,240.9651269,4.5145,201.6065
20151026,217.77,212,218.3,208,4.33,206.712,203.32,198.897,3.104,1.053,4.102,76.16708253,68.3925432,91.71616118,61.074,2.489,2.489,5.688,7.62,9.353,66.667,62.5,234.6171595,4.8945,204.4300833
20151027,215.2,217.1,217.68,212.58,2.26,209.354,204.971,199.6925,3.781,1.598,4.365,79.25777946,72.01428862,93.74476113,59.014,14.561,14.561,3.399,5.559,7.821,66.667,63.889,174.6821513,5.044,206.5814583
20151028,212.4,214.99,214.99,211.9,1.66,211.774,206.445,200.573,4.045,2.088,3.915,76.93433927,73.6543055,83.49440681,56.834,27.713,27.713,1.21,3.576,6.1,58.333,63.889,110.8308728,4.9495,207.6561667
20151029,212.83,212,214.79,212,1.35,213.83,207.73,201.5145,4.241,2.518,3.445,76.05862167,74.45574423,79.26437656,57.088,25.693,28.988,0.415,3.193,6.02,58.333,63.889,90.04353061,4.915,208.2965417
20151030,213.75,212.95,215.8,212.12,1.23,214.39,209.048,202.5275,4.419,2.899,3.041,76.9152358,75.27557475,80.19455791,57.644,21.372,35.686,-0.031,2.969,6.165,66.667,63.889,81.1348722,4.829,209.2308333
20151102,212.59,214.6,215.86,212.5,1.53,213.354,210.033,203.588,4.415,3.202,2.427,75.67012276,75.40709075,76.19618676,56.678,26.82,55.437,-0.701,1.895,5.299,58.333,62.5,67.40110906,4.784,209.8428333
20151103,209.77,212.92,215.76,208.4,2.32,212.268,210.811,204.6265,4.138,3.389,1.497,68.71207265,73.17541805,59.78538185,54.365,40.066,85.237,-1.404,0.175,3.582,50,59.722,36.10454201,4.998,209.7057917
20151104,215,210.58,216,210.11,3.08,212.788,212.281,205.861,4.29,3.569,1.441,70.51393079,72.28825563,66.9652811,57.705,17.488,13.158,1.07,2.174,5.707,50,56.944,56.29978262,5.1855,210.3656667
20151105,216.66,214.6,223.28,213.5,5,213.554,213.692,206.82,4.493,3.754,1.478,65.90108475,70.15919867,57.3848569,58.706,37.338,44.489,1.512,2.368,6.02,58.333,56.944,100.982174,5.111,211.4277083
20151106,218.42,217.35,218.6,215.56,2.17,214.488,214.439,207.891,4.741,3.951,1.579,66.38029306,68.89956347,61.34175224,59.76,31.806,32.661,1.892,2.469,6.296,66.667,58.333,94.259643,5.143,213.0267083
20151109,220.96,222,224.66,219,4.05,216.162,214.758,209.039,5.084,4.178,1.812,70.00178619,69.26697104,71.47141648,61.249,22.755,22.755,2.502,2.92,6.839,66.667,58.333,153.1459955,5.0805,214.4943333
20151110,222.45,220,224.12,219.16,2.87,218.698,215.483,210.227,5.414,4.425,1.977,75.47064549,71.33486252,83.74221141,62.107,13.592,13.592,2.412,3.153,6.868,66.667,59.722,155.8650637,5.224,215.92425
20151111,220.48,222.01,223,218.6,2.38,219.794,216.291,211.368,5.453,4.631,1.645,75.0780113,72.58257878,80.06887634,60.265,25.707,28.729,0.678,2.133,5.436,58.333,61.111,110.9760277,5.3195,216.883875
20151112,219.61,220.23,223,219.38,1.62,220.384,216.969,212.3495,5.352,4.775,1.155,73.03273734,72.73263163,73.63294875,59.453,31.058,45.251,-0.07,1.557,4.549,58.333,62.5,91.28727398,5.36,217.3007083
20151113,215.05,218.1,219.5,214.83,2.84,219.71,217.099,213.0735,4.849,4.79,0.118,62.32112789,69.26213039,48.43912289,55.371,59.102,97.762,-2.025,-0.653,2.033,58.333,62.5,-0.276331568,5.4495,216.8531667
20151116,214.01,212.5,216.5,212,2.39,218.32,217.241,213.637,4.316,4.695,-0.758,50.4821265,63.00212909,25.44212131,54.48,65.498,84.123,-2.171,-1.179,1.233,50,59.722,-47.80990261,5.456,216.2957083
20151117,214.25,214.72,217.5,213.14,2.2,216.68,217.689,214.25,3.869,4.53,-1.322,39.57892161,55.19439326,8.347978312,54.656,71.546,81.436,-1.558,-1.087,1.016,50,56.944,-35.0546734,5.589,215.733125
20151118,215.15,213.59,216,213.59,1.97,215.614,217.704,214.9925,3.546,4.333,-1.574,34.6797866,48.35619104,7.326977726,55.33,75.118,71.364,-0.589,-0.769,1.139,58.333,55.556,-40.29512989,5.4325,215.67625
20151119,215.08,214,216,213.9,1.53,214.708,217.546,215.619,3.247,4.116,-1.738,31.22938907,42.64725705,8.393653102,55.263,75.671,72,-0.206,-1.003,0.82,58.333,55.556,-41.23279184,5.3725,215.8076667
20151120,213.88,215.14,215.78,213.1,2.23,214.474,217.092,215.7655,2.88,3.868,-1.977,25.99010976,37.09487462,3.780580047,54.097,85.15,74.933,-0.322,-1.513,0.039,50,54.167,-60.55047367,4.754,215.551375
20151123,212.52,213,213.84,212.51,2.1,214.176,216.248,215.503,2.451,3.585,-2.268,18.90249742,31.03074889,-5.35400552,52.78,95.71,90.545,-0.76,-1.984,-0.8,41.667,51.389,-98.0018949,4.3075,215.0749167
20151124,211.66,212.39,213.28,210,2.05,213.658,215.169,215.326,2.018,3.272,-2.506,16.8580752,26.30652433,-2.038823046,51.945,87.231,77.867,-0.981,-2.126,-1.42,33.333,48.611,-121.2337898,4.212,214.5069167
20151125,212.99,211.7,213,210.4,2.42,213.226,214.42,215.3555,1.763,2.97,-2.414,21.72994487,24.78099784,15.62783893,53.141,77,50.167,-0.261,-1.208,-1.001,33.333,45.833,-94.88145561,4.177,214.2215833
20151126,212.83,213.49,213.79,211.83,1.88,212.776,213.742,215.3555,1.529,2.682,-2.305,27.06440769,25.54213446,30.10895416,52.976,70.211,52.833,-0.155,-0.914,-1.111,25,40.278,-70.15572131,4.1355,213.9503333
20151127,207.69,212.49,212.54,206.63,1.62,211.538,213.006,215.0525,0.919,2.329,-2.82,21.29347511,24.12591467,15.62859597,47.968,90.248,88.415,-2,-2.824,-3.311,25,34.722,-148.9032056,4.2615,212.969375
20151130,213.21,208.04,214.78,207.79,3.34,211.676,212.926,215.0835,0.871,2.038,-2.333,37.60368991,28.61850642,55.5740569,52.952,39.466,19.264,0.658,0.008,-0.702,33.333,31.944,-70.63482796,4.448,212.8342083
20151201,213.84,213,213.95,211,1.89,212.112,212.885,215.287,0.874,1.805,-1.862,50.71836176,35.98512487,80.18483554,53.482,23.052,11.534,0.85,0.351,-0.437,41.667,31.944,-31.43197405,4.2275,212.9990417
20151202,221.5,214.48,227,212,4.79,213.814,213.52,215.612,1.477,1.739,-0.525,58.14541087,43.37188687,87.69245886,59.305,27,27,3.661,3.642,2.956,50,34.722,223.5274431,4.666,214.7971667
20151203,220.49,219,221.4,216.7,2.24,215.346,214.061,215.8035,1.852,1.762,0.18,61.44401961,49.39593112,85.54019661,58.301,31.959,31.959,2.588,2.919,2.353,41.667,36.111,173.4053324,4.417,215.8942083
20151204,215.3,219.96,219.96,215.01,2.08,216.868,214.203,215.6475,1.711,1.752,-0.082,55.15021043,51.31402422,62.82258284,53.449,57.437,57.437,-0.018,0.49,-0.108,33.333,37.5,73.78513537,4.539,216.0829167
20151207,214.53,215,216.98,213.2,1.93,217.132,214.404,215.326,1.519,1.705,-0.372,49.69431472,50.77412105,47.53470206,52.769,61.217,64.914,-0.9,0.153,-0.557,33.333,38.889,20.25500155,4.416,215.69525
20151208,211.98,214.55,214.55,211.46,1.74,216.76,214.436,214.8025,1.148,1.594,-0.891,41.88424778,47.81082996,30.03108341,50.547,73.736,93.875,-1.985,-0.965,-1.682,33.333,38.889,-39.46593592,4.3225,214.764375
20151209,214.5,211.58,215.05,211.5,1.41,215.36,214.587,214.5035,1.046,1.484,-0.877,40.80124782,45.47430258,31.45513831,52.605,61.365,80.438,-0.87,0.135,-0.471,41.667,38.889,-7.884421884,4.28,214.6917083
20151210,213.31,215,216.2,211.99,1.38,213.924,214.635,214.1885,0.858,1.359,-1.001,36.7791765,42.57592722,25.18567504,51.548,67.207,81.388,-0.795,-0.484,-0.926,41.667,37.5,-2.616146577,4.3095,214.2044167
20151211,211.42,212.5,212.5,210.5,1.3,213.148,215.008,214.007,0.551,1.197,-1.292,26.37803686,37.17663043,4.780849702,49.887,81.104,90.275,-0.977,-1.306,-1.622,33.333,36.111,-67.82312322,4.211,213.70175
20151214,214.19,210.19,214.88,209,2.07,213.08,215.106,214.016,0.525,1.063,-1.076,27.19646901,33.84990996,13.88958712,52.241,71.167,34.962,0.407,-0.065,-0.173,41.667,37.5,-35.4413464,4.28,213.66025
20151215,214.5,213.8,214.59,212.08,1.51,213.584,215.172,214.0285,0.524,0.955,-0.863,32.91592558,33.53858183,31.67061307,52.501,69.444,23.611,0.555,-0.185,0.088,50,40.278,-8.523955844,4.1875,213.9031667
20151216,213.9,214.41,214.64,212.59,2.01,213.464,214.412,213.966,0.468,0.858,-0.779,36.84662679,34.64126348,41.25735339,51.929,60.484,31.944,0.123,-0.491,-0.081,41.667,41.667,-11.05429831,4.1695,214.1885833
20151217,215.93,214.39,216.88,214,2.43,213.988,213.956,214.0085,0.582,0.803,-0.441,53.51178628,40.93143775,78.67248334,53.71,36.77,12.056,0.961,0.372,0.85,41.667,41.667,34.74928423,4.2135,214.4473333
20151218,217.73,215.5,219.15,215.11,2.85,215.25,214.199,214.201,0.808,0.804,0.008,64.34447492,48.73578347,95.56185783,55.244,13.99,13.99,1.453,1.357,1.617,41.667,41.667,76.01070043,4.2815,214.87025
20151221,226.9,218,229.18,218,5.94,217.792,215.436,214.92,1.707,0.984,1.445,72.4635449,56.64503728,104.1005601,61.948,11.298,11.298,4.47,5.364,5.637,50,44.444,212.1284147,4.7855,216.911875
20151222,225.02,226.8,226.8,223.28,2.84,219.896,216.74,215.588,2.242,1.236,2.012,74.77087334,62.68698263,98.93865475,60.025,20.614,24.327,2.75,4.099,4.561,50,45.833,182.8162591,4.8025,218.490125
20151223,223,225.45,226.69,222.7,2.24,221.716,217.59,216.0885,2.475,1.484,1.982,72.97245537,66.11547355,86.68641901,58.005,30.624,37.251,1.174,2.829,3.464,50,45.833,139.4444342,4.872,219.5850417
20151224,224.6,223.98,225.68,223.2,1.56,223.45,218.719,216.677,2.756,1.738,2.036,74.41639079,68.88244596,85.48428046,59.141,22.696,30.171,1.082,3.067,3.991,58.333,48.611,113.9706206,4.908,220.24925
20151225,224.5,225,225.66,222.88,1.15,224.804,220.027,217.5175,2.937,1.978,1.919,73.82145351,70.52878181,80.40679691,59.037,23.191,33.262,0.391,2.629,3.705,50,50,90.71485365,4.737,220.9814583
20151228,219.11,225.48,226,219,2.56,223.246,220.519,217.8125,2.616,2.106,1.021,62.31456354,67.79070906,51.36227252,53.716,58.889,90.072,-2.12,-0.056,1.07,50,51.389,41.84828378,4.7325,220.909375
20151229,219.94,218.62,220.44,218.51,1.58,222.23,221.063,218.1175,2.401,2.165,0.472,54.58652062,63.38931291,36.98093605,54.377,55.696,82.75,-1.237,-0.002,1.317,58.333,52.778,13.02040816,4.6815,220.4847917
20151230,218.05,220.18,220.66,217.52,2.01,221.24,221.478,217.945,2.054,2.142,-0.177,43.35618788,56.71160457,16.6453545,52.593,73.32,94.22,-1.572,-1.006,0.346,50,52.778,-5.03484673,4.0885,219.6941667
20151231,218.02,218.22,219.5,217.82,1.97,219.924,221.687,217.8215,1.756,2.065,-0.618,30.33351347,47.91890754,-4.83727465,52.564,79.318,94.104,-1.216,-1.151,0.134,41.667,51.389,-19.5696913,3.9325,219.4382917
20160104,210,218,218,209.99,1.73,217.024,220.914,217.5565,0.863,1.825,-1.923,20.24217178,38.69332895,-16.66014256,45.649,99.948,99.938,-3.789,-4.647,-3.49,41.667,48.611,-120.4637537,4.06,217.854125
20160105,212.37,210,213.97,207.51,3.19,215.676,219.461,217.4485,0.343,1.528,-2.371,21.94107942,33.10924577,-0.395253299,47.768,74.806,73.716,-1.793,-3.44,-2.373,41.667,47.222,-135.3323398,4.194,216.7742083
20160106,212.19,212.78,213.66,209.3,2.38,214.126,218.178,217.459,-0.083,1.206,-2.578,23.06437925,29.76095693,9.671223878,47.62,75.6,64.411,-1.351,-3.319,-2.282,33.333,44.444,-121.3952685,4.2575,215.88725
20160107,200.03,208.99,208.99,200.03,0.81,210.522,215.881,216.7355,-1.386,0.688,-4.147,15.37625283,24.96605556,-3.803352635,39.125,100,100,-5.547,-7.92,-7.519,25,38.889,-200.2149635,4.688,213.4861667
20160108,204.5,204.17,208,200,4.45,207.818,213.871,216.295,-2.034,0.143,-4.355,16.02006599,21.98405904,4.092079891,43.024,82.692,76.923,-2.395,-5.116,-5.255,33.333,36.111,-139.8159919,4.8775,211.728125
20160111,199.85,203.16,203.79,199.4,2.97,205.788,211.406,215.7165,-2.89,-0.463,-4.853,11.38559432,18.45123747,-2.745691967,40.227,98.308,97.581,-3.216,-6.436,-7.146,33.333,34.722,-136.0241138,4.992,209.3157917
20160112,196.92,201.1,202.1,196,4.03,202.698,209.187,214.853,-3.761,-1.123,-5.277,8.833975561,15.2454835,-3.989040314,38.578,96.269,94.88,-3.617,-6.801,-8.24,25,31.944,-132.5256975,5.003,207.7190833
20160113,199.8,199.1,206,198.6,2.92,200.22,207.173,214.118,-4.171,-1.733,-4.877,11.27938796,13.92345165,5.991260581,41.056,84.59,78.482,-1.194,-4.508,-6.632,33.333,30.556,-92.10496724,5.3315,206.1053333
20160114,204.8,197.11,205.98,195.51,3.48,201.174,205.848,213.663,-4.046,-2.195,-3.702,21.28867453,16.37852595,31.1089717,45.071,61.276,31.083,1.899,-1.557,-4.136,41.667,31.944,-74.1694875,5.7525,205.7980417
20160115,199,204.75,206.18,198,2.67,200.074,203.946,212.8165,-4.365,-2.629,-3.471,20.49436374,17.75047188,25.98214745,41.638,84.482,72.058,-0.902,-3.536,-6.625,33.333,33.333,-71.52254826,6.0125,205.2805833
20160118,199.49,198,202.4,197.2,2.74,200.002,202.895,211.9045,-4.525,-3.008,-3.034,20.97236738,18.82443704,25.26822804,42.027,78.44,62.699,-0.243,-2.568,-6.125,41.667,34.722,-74.41103723,6.0705,204.4313333
20160119,210.2,201,210.33,200.01,5.91,202.658,202.678,211.0695,-3.745,-3.156,-1.179,47.02251392,28.223796,84.61994976,49.682,19.063,0.877,4.213,2.991,-1.002,50,37.5,4.317817451,6.04,204.9409167
20160120,202.81,207,210.16,201.01,4.1,203.26,201.74,209.959,-3.681,-3.261,-0.84,47.76759588,34.73839596,73.82599571,45.369,50.742,50.742,0.062,-0.337,-4.274,50,41.667,-11.12935337,6.3185,205.0764167
20160121,200.11,201.26,204.59,199.9,2.18,202.322,201.748,208.8145,-3.804,-3.369,-0.869,42.19144269,37.22274487,52.12883832,43.915,68.961,68.961,-1.295,-1.168,-5.254,41.667,43.056,-49.02887332,6.3535,204.5994583
20160122,202.7,203.11,203.4,198.81,2.27,203.062,201.568,207.7195,-3.651,-3.426,-0.45,44.29946831,39.58165268,53.73509957,45.658,51.484,58.111,0.156,0.504,-3.742,50,44.444,-40.01874414,6.449,203.4155
